Unnamed: 0,Title,Organization,Skills,Ratings,Review counts,Metadata,input_text,target_text
437,Julia Scientific Programming,University of Cape Town," Computer Programming, Mathematics, Other Programming Languages, Computational Thinking, Data Visualization, Programming Principles",4.4,4.4(425 reviews),Beginner · Course · 1 - 4 Weeks,"Course skills:  Computer Programming, Mathematics, Other Programming Languages, Computational Thinking, Data Visualization, Programming Principles",Course title: Julia Scientific Programming
36,Information Technology (IT) and Cloud Fundamentals,IBM," Cloud Computing, Computer Networking, Operating Systems, Cloud Storage, System Security, Cloud Applications, Cyberattacks, Cloud Infrastructure, Cloud Platforms, Databases, DevOps, Networking Hardware, Computer Programming, Cryptography, IBM Cloud, Network Architecture, Network Security, Security Engineering, Software Engineering",4.7,4.7(6.4K reviews),Beginner · Specialization · 3 - 6 Months,"Course skills:  Cloud Computing, Computer Networking, Operating Systems, Cloud Storage, System Security, Cloud Applications, Cyberattacks, Cloud Infrastructure, Cloud Platforms, Databases, DevOps, Networking Hardware, Computer Programming, Cryptography, IBM Cloud, Network Architecture, Network Security, Security Engineering, Software Engineering",Course title: Information Technology (IT) and Cloud Fundamentals
139,"HTML, CSS, and Javascript for Web Developers",Johns Hopkins University," Front-End Web Development, HTML and CSS, Javascript, Web Development",4.7,4.7(16K reviews),Mixed · Course · 1 - 3 Months,"Course skills:  Front-End Web Development, HTML and CSS, Javascript, Web Development","Course title: HTML, CSS, and Javascript for Web Developers"
253,Microsoft Azure Data Scientist Associate (DP-100),Microsoft," Machine Learning, Microsoft Azure, Applied Machine Learning, Machine Learning Algorithms, Machine Learning Software, Cloud Computing, Python Programming, Human Learning, Algorithms, Big Data, Cloud Applications, Data Analysis, Regression, Cloud-Based Integration, Extract, Transform, Load, Training, Exploratory Data Analysis, Cloud Platforms, Data Management, Deep Learning, Experiment",4.4,4.4(309 reviews),Intermediate · Professional Certificate · 3 - 6 Months,"Course skills:  Machine Learning, Microsoft Azure, Applied Machine Learning, Machine Learning Algorithms, Machine Learning Software, Cloud Computing, Python Programming, Human Learning, Algorithms, Big Data, Cloud Applications, Data Analysis, Regression, Cloud-Based Integration, Extract, Transform, Load, Training, Exploratory Data Analysis, Cloud Platforms, Data Management, Deep Learning, Experiment",Course title: Microsoft Azure Data Scientist Associate (DP-100)
304,PwC GST Taxation Executive,PwC India," Leadership and Management, Finance, Financial Analysis, Taxes, Problem Solving",4.6,4.6(56 reviews),Beginner · Professional Certificate · 3 - 6 Months,"Course skills:  Leadership and Management, Finance, Financial Analysis, Taxes, Problem Solving",Course title: PwC GST Taxation Executive
451,Data Visualization with Advanced Excel,PwC," Business Analysis, Data Analysis, Data Analysis Software, Data Model, Data Visualization, Microsoft Excel, Spreadsheet Software, Data Management, Data Visualization Software, Interactive Data Visualization",4.8,4.8(2.9K reviews),Beginner · Course · 1 - 4 Weeks,"Course skills:  Business Analysis, Data Analysis, Data Analysis Software, Data Model, Data Visualization, Microsoft Excel, Spreadsheet Software, Data Management, Data Visualization Software, Interactive Data Visualization",Course title: Data Visualization with Advanced Excel
59,IBM Front-End Developer,IBM," Cloud Applications, Software Engineering, Computer Programming, Application Development, Cloud Computing, IBM Cloud, Programming Principles, Software Engineering Tools, Web Development, Agile Software Development, Cloud API, Cloud Infrastructure, Cloud Management, Cloud Platforms, Communication, DevOps, Software Architecture, Continuous Integration, Software As A Service, Cloud Storage, Continuous Delivery, Front-End Web Development, Leadership and Management, Software-Defined Networking, Technical Product Management, Collaboration, Javascript, NoSQL, Mergers & Acquisitions, Python Programming, React (web framework), Strategy, User Experience",4.6,4.6(1.8K reviews),Beginner · Professional Certificate · 3 - 6 Months,"Course skills:  Cloud Applications, Software Engineering, Computer Programming, Application Development, Cloud Computing, IBM Cloud, Programming Principles, Software Engineering Tools, Web Development, Agile Software Development, Cloud API, Cloud Infrastructure, Cloud Management, Cloud Platforms, Communication, DevOps, Software Architecture, Continuous Integration, Software As A Service, Cloud Storage, Continuous Delivery, Front-End Web Development, Leadership and Management, Software-Defined Networking, Technical Product Management, Collaboration, Javascript, NoSQL, Mergers & Acquisitions, Python Programming, React (web framework), Strategy, User Experience",Course title: IBM Front-End Developer
111,AWS Cloud Technology Consultant,Amazon Web Services," Amazon Web Services, Cloud API, Cloud Computing, Cloud Infrastructure, Cloud Storage, Continuous Integration, Customer Support, Data Analysis, Data Architecture, DevOps, Information Technology, Leadership and Management, Project Management, Python Programming, Software Architecture, Software Testing, Strategy, Web Development",4.8,4.8(4.6K reviews),Beginner · Professional Certificate · 3 - 6 Months,"Course skills:  Amazon Web Services, Cloud API, Cloud Computing, Cloud Infrastructure, Cloud Storage, Continuous Integration, Customer Support, Data Analysis, Data Architecture, DevOps, Information Technology, Leadership and Management, Project Management, Python Programming, Software Architecture, Software Testing, Strategy, Web Development",Course title: AWS Cloud Technology Consultant
403,Get Started with Python,Google," Computer Programming, Data Visualization, Python Programming",4.8,4.8(760 reviews),Advanced · Course · 1 - 3 Months,"Course skills:  Computer Programming, Data Visualization, Python Programming",Course title: Get Started with Python
635,Google Cloud Digital Leader Training 日本語版,Google Cloud, Cloud Computing,4.5,4.5(31 reviews),Beginner · Specialization · 3 - 6 Months,Course skills:  Cloud Computing,Course title: Google Cloud Digital Leader Training 日本語版
404,Foundations of Business Intelligence,Google," Business Intelligence, Data Analysis, Leadership and Management",4.8,4.8(783 reviews),Advanced · Course · 1 - 4 Weeks,"Course skills:  Business Intelligence, Data Analysis, Leadership and Management",Course title: Foundations of Business Intelligence
262,Google Project Management (DE),Google," Design and Product, Microsoft Excel, Software Engineering, Leadership and Management, Business Analysis, Business Design, Data Analysis, Marketing Design, Creativity, Persona Research, Customer Analysis",4.3,4.3(58 reviews),Beginner · Professional Certificate · 3 - 6 Months,"Course skills:  Design and Product, Microsoft Excel, Software Engineering, Leadership and Management, Business Analysis, Business Design, Data Analysis, Marketing Design, Creativity, Persona Research, Customer Analysis",Course title: Google Project Management (DE)
619,Developing Cloud Native Applications,IBM," Cloud Applications, Cloud Computing, IBM Cloud, Cloud API, Cloud Infrastructure, Cloud Management, Cloud Platforms, Continuous Integration, DevOps, Continuous Delivery, Software As A Service, Web Development Tools, NoSQL",4.1,4.1(261 reviews),Intermediate · Course · 1 - 3 Months,"Course skills:  Cloud Applications, Cloud Computing, IBM Cloud, Cloud API, Cloud Infrastructure, Cloud Management, Cloud Platforms, Continuous Integration, DevOps, Continuous Delivery, Software As A Service, Web Development Tools, NoSQL",Course title: Developing Cloud Native Applications
298,From Data to Insights with Google Cloud,Google Cloud," Google Cloud Platform, Cloud Computing, SQL, Databases, Data Analysis, Big Data, Cloud Platforms, Data Management, Exploratory Data Analysis, Cloud Storage, Data Analysis Software, Extract, Transform, Load, Data Model, Machine Learning, Applied Machine Learning, Human Learning, Data Visualization, Machine Learning Software, Database Theory",4.6,4.6(4.6K reviews),Beginner · Specialization · 3 - 6 Months,"Course skills:  Google Cloud Platform, Cloud Computing, SQL, Databases, Data Analysis, Big Data, Cloud Platforms, Data Management, Exploratory Data Analysis, Cloud Storage, Data Analysis Software, Extract, Transform, Load, Data Model, Machine Learning, Applied Machine Learning, Human Learning, Data Visualization, Machine Learning Software, Database Theory",Course title: From Data to Insights with Google Cloud
150,Supply Chain Management,Rutgers the State University of New Jersey," Supply Chain Systems, Supply Chain and Logistics, Planning, Strategy and Operations, Business Process Management, Inventory Management, Leadership and Management, Operations Management, Business Analysis, Continuous Delivery, Data Analysis, Estimation, Forecasting, Spreadsheet Software, Statistical Analysis, Strategy, Warehouse Management, Probability & Statistics, Transportation Operations Management, Material Handling, Shipping and Receiving, Store Management, Operations Research, Performance Management",4.7,4.7(14K reviews),Beginner · Specialization · 3 - 6 Months,"Course skills:  Supply Chain Systems, Supply Chain and Logistics, Planning, Strategy and Operations, Business Process Management, Inventory Management, Leadership and Management, Operations Management, Business Analysis, Continuous Delivery, Data Analysis, Estimation, Forecasting, Spreadsheet Software, Statistical Analysis, Strategy, Warehouse Management, Probability & Statistics, Transportation Operations Management, Material Handling, Shipping and Receiving, Store Management, Operations Research, Performance Management",Course title: Supply Chain Management
